447,0
447,0
447,0
447,0
447,0
448,0
448,0
448,0
448,0
448,0
448,0
449,0
449,0
449,0
449,0
450,0
450,0
450,0
450,0
450,0
450,0
450,0
450,0
450,0
450,0
451,0
451,0
451,0
451,0
451,0
451,0
451,0
451,0
451,0
451,0
451,0
452,0
452,0
452,0
452,0
452,0
452,0
452,0
452,0
452,0
452,0
452,0
453,0
453,0
453,0
453,0
453,0
453,0
454,0
454,0
454,0
454,0
454,0
454,0
455,0
455,0
455,0
455,0
456,0
456,0
456,0
456,0
456,0
456,0
456,0
456,0
456,0
456,0
457,0
457,0
457,0
457,0
457,0
457,0
457,0
457,0
457,0
457,0
457,0
458,0
458,0
458,0
458,0
458,0
458,0
458,0
458,0
458,0
458,0
458,0
459,0
459,0
459,0
459,0
459,0
459,0
460,0
460,0
460,0
460,0
460,0
460,0
461,0
461,0
461,0
461,0
462,0
462,0
462,0
462,0
462,0
462,0
462,0
462,0
462,0
462,0
463,0
463,0
463,0
463,0
463,0
463,0
463,0
463,0
463,0
463,0
463,0
464,0
464,0
464,0
464,0
464,0
464,0
464,0
464,0
464,0
464,0
464,0
465,0
465,0
465,0
465,0
465,0
465,0
466,0
466,0
466,0
466,0
466,0
466,0
467,0
467,0
467,0
467,0
468,0
468,0
468,0
468,0
468,0
468,0
468,0
468,0
468,0
468,0
469,0
469,0
469,0
469,0
469,0
469,0
469,0
469,0
469,0
469,0
469,0
470,0
470,0
470,0
470,0
470,0
470,0
470,0
470,0
470,0
470,0
470,0
471,0
471,0
471,0
471,0
471,0
471,0
472,0
472,0
472,0
472,0
472,0
472,0
473,0
473,0
473,0
473,0
474,0
474,0
474,0
474,0
474,0
474,0
474,0
474,0
474,0
474,0
475,0
475,0
475,0
475,0
475,0
475,0
475,0
475,0
475,0
475,0
475,0
476,0
476,0
476,0
476,0
476,0
476,0
476,0
476,0
476,0
476,0
476,0
477,0
477,0
477,0
477,0
477,0
477,0
478,0
478,0
478,0
478,0
478,0
478,0
479,0
479,0
479,0
479,0
480,0
480,0
480,0
480,0
480,0
480,0
480,0
480,0
480,0
480,0
481,0
481,0
481,0
481,0
481,0
481,0
481,0
481,0
481,0
481,0
481,0
482,0
482,0
482,0
482,0
482,0
482,0
482,0
482,0
482,0
482,0
482,0
483,0
483,0
483,0
483,0
483,0
483,0
484,0
484,0
484,0
484,0
484,0
484,0
485,0
485,0
485,0
485,0
486,0
486,0
486,0
486,0
486,0
486,0
486,0
486,0
486,0
486,0
487,0
487,0
487,0
487,0
487,0
487,0
487,0
487,0
487,0
487,0
487,0
487,0
487,0
488,0
488,0
488,0
488,0
488,0
488,0
488,0
488,0
488,0
488,0
488,0
489,0
489,0
489,0
489,0
489,0
489,0
489,0
490,0
490,0
490,0
490,0
490,0
490,0
490,0
490,0
491,0
491,0
492,0
492,0
492,0
492,0
492,0
492,0
492,0
492,0
492,0
493,0
493,0
493,0
493,0
493,0
493,0
493,0
493,0
493,0
493,0
493,0
494,0
494,0
494,0
494,0
494,0
494,0
494,0
494,0
494,0
494,0
494,0
495,0
495,0
495,0
495,0
495,0
496,0
496,0
496,0
496,0
496,0
496,0
496,0
496,0
496,0
496,0
497,0
497,0
498,0
498,0
498,0
498,0
498,0
498,0
498,0
498,0
498,0
499,0
499,0
499,0
499,0
499,0
499,0
499,0
499,0
499,0
499,0
500,0
500,0
500,0
500,0
500,0
500,0
500,0
500,0
500,0
500,0
500,0
500,0
501,0
501,0
501,0
501,0
501,0
502,0
502,0
502,0
502,0
502,0
502,0
502,0
502,0
502,0
502,0
503,0
503,0
504,0
504,0
504,0
504,0
504,0
504,0
504,0
504,0
504,0
505,0
505,0
505,0
505,0
505,0
505,0
505,0
505,0
505,0
505,0
506,0
506,0
506,0
506,0
506,0
506,0
506,0
506,0
506,0
506,0
506,0
506,0
507,0
507,0
507,0
507,0
507,0
508,0
508,0
508,0
508,0
508,0
508,0
508,0
508,0
508,0
508,0
509,0
509,0
510,0
510,0
510,0
510,0
510,0
510,0
510,0
510,0
510,0
511,0
511,0
511,0
511,0
511,0
511,0
511,0
511,0
511,0
511,0
512,0
512,0
512,0
512,0
512,0
512,0
512,0
512,0
512,0
512,0
512,0
512,0
513,0
513,0
513,0
513,0
513,0
514,0
514,0
514,0
514,0
514,0
514,0
514,0
514,0
514,0
514,0
515,0
515,0
516,0
516,0
516,0
516,0
516,0
516,0
516,0
516,0
516,0
517,0
517,0
517,0
517,0
517,0
517,0
517,0
517,0
517,0
517,0
518,0
518,0
518,0
518,0
518,0
518,0
518,0
518,0
518,0
518,0
518,0
518,0
519,0
519,0
519,0
519,0
519,0
520,0
520,0
520,0
520,0
520,0
520,0
520,0
520,0
520,0
520,0
521,0
521,0
522,0
522,0
522,0
522,0
522,0
522,0
522,0
522,0
522,0
523,0
523,0
523,0
523,0
523,0
523,0
523,0
523,0
523,0
523,0
524,0
524,0
524,0
524,0
524,0
524,0
524,0
524,0
524,0
524,0
524,0
524,0
525,0
525,0
525,0
525,0
525,0
526,0
526,0
526,0
526,0
526,0
526,0
526,0
526,0
526,0
526,0
527,0
527,0
528,0
528,0
528,0
528,0
528,0
528,0
528,0
528,0
528,0
529,0
529,0
529,0
529,0
529,0
529,0
529,0
529,0
529,0
529,0
530,0
530,0
530,0
530,0
530,0
530,0
530,0
530,0
530,0
530,0
530,0
530,0
531,0
531,0
531,0
531,0
531,0
532,0
532,0
532,0
532,0
532,0
532,0
532,0
532,0
532,0
532,0
533,0
533,0
534,0
534,0
534,0
534,0
534,0
534,0
534,0
534,0
534,0
535,0
535,0
535,0
535,0
535,0
535,0
535,0
535,0
535,0
535,0
536,0
536,0
536,0
536,0
536,0
536,0
536,0
536,0
536,0
536,0
536,0
536,0
537,0
537,0
537,0
537,0
537,0
538,0
538,0
538,0
538,0
538,0
538,0
538,0
538,0
538,0
538,0
539,0
539,0
540,0
540,0
540,0
540,0
540,0
540,0
540,0
540,0
540,0
541,0
541,0
541,0
541,0
541,0
541,0
541,0
541,0
541,0
541,0
542,0
542,0
542,0
542,0
542,0
542,0
542,0
542,0
542,0
542,0
542,0
542,0
543,0
543,0
543,0
543,0
543,0
544,0
544,0
544,0
544,0
544,0
544,0
544,0
544,0
544,0
544,0
545,0
545,0
546,0
546,0
546,0
546,0
546,0
546,0
546,0
546,0
546,0
547,0
547,0
547,0
547,0
547,0
547,0
547,0
547,0
547,0
547,0
548,0
548,0
548,0
548,0
548,0
548,0
548,0
548,0
548,0
548,0
548,0
548,0
549,0
549,0
549,0
549,0
549,0
550,0
550,0
550,0
550,0
550,0
550,0
550,0
550,0
551,0
551,0
551,0
552,0
552,0
552,0
552,0
552,0
552,0
552,0
552,0
552,0
552,0
553,0
553,0
553,0
553,0
553,0
553,0
553,0
553,0
553,0
553,0
553,0
554,0
554,0
554,0
554,0
554,0
554,0
554,0
554,0
554,0
555,0
555,0
555,0
555,0
555,0
556,0
556,0
556,0
556,0
556,0
557,0
557,0
557,0
557,0
558,0
558,0
558,0
558,0
558,0
558,0
558,0
558,0
559,0
559,0
559,0
559,0
559,0
559,0
559,0
559,0
559,0
559,0
559,0
559,0
559,0
559,0
559,0
560,0
560,0
560,0
560,0
560,0
560,0
560,0
560,0
560,0
560,0
560,0
561,0
561,0
561,0
561,0
561,0
562,0
562,0
562,0
562,0
562,0
563,0
563,0
563,0
563,0
564,0
564,0
564,0
564,0
564,0
564,0
564,0
564,0
565,0
565,0
565,0
565,0
565,0
565,0
565,0
565,0
565,0
565,0
565,0
565,0
565,0
565,0
565,0
566,0
566,0
566,0
566,0
566,0
566,0
566,0
566,0
566,0
566,0
566,0
567,0
567,0
567,0
567,0
567,0
568,0
568,0
568,0
568,0
568,0
569,0
569,0
569,0
569,0
570,0
570,0
570,0
570,0
570,0
570,0
570,0
570,0
571,0
571,0
571,0
571,0
571,0
571,0
571,0
571,0
571,0
571,0
571,0
571,0
571,0
571,0
571,0
572,0
572,0
572,0
572,0
572,0
572,0
572,0
572,0
572,0
572,0
572,0
573,0
573,0
573,0
573,0
573,0
574,0
574,0
574,0
574,0
574,0
575,0
575,0
575,0
575,0
576,0
576,0
576,0
576,0
576,0
576,0
576,0
576,0
577,0
577,0
577,0
577,0
577,0
577,0
577,0
577,0
577,0
577,0
577,0
577,0
577,0
577,0
577,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
579,0
579,0
579,0
579,0
579,0
580,0
580,0
580,0
580,0
580,0
581,0
581,0
581,0
581,0
582,0
582,0
582,0
582,0
582,0
582,0
582,0
582,0
583,0
583,0
583,0
583,0
583,0
583,0
583,0
583,0
583,0
583,0
583,0
583,0
583,0
583,0
583,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
585,0
585,0
585,0
585,0
585,0
586,0
586,0
586,0
586,0
586,0
587,0
587,0
587,0
587,0
588,0
588,0
588,0
588,0
588,0
588,0
588,0
588,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
590,0
590,0
590,0
590,0
590,0
590,0
590,0
590,0
590,0
590,0
590,0
591,0
591,0
591,0
591,0
591,0
592,0
592,0
592,0
592,0
592,0
593,0
593,0
593,0
593,0
594,0
594,0
594,0
594,0
594,0
594,0
594,0
594,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
596,0
596,0
596,0
596,0
596,0
596,0
596,0
596,0
596,0
596,0
596,0
597,0
597,0
597,0
597,0
597,0
598,0
598,0
598,0
598,0
598,0
599,0
599,0
599,0
599,0
600,0
600,0
600,0
600,0
600,0
600,0
600,0
600,0
601,0
601,0
601,0
601,0
601,0
601,0
601,0
601,0
601,0
601,0
601,0
601,0
601,0
601,0
601,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
603,0
603,0
603,0
603,0
603,0
604,0
604,0
604,0
604,0
604,0
605,0
605,0
605,0
605,0
606,0
606,0
606,0
606,0
606,0
606,0
606,0
606,0
606,0
607,0
607,0
607,0
607,0
607,0
607,0
607,0
607,0
607,0
607,0
607,0
607,0
608,0
608,0
608,0
608,0
608,0
608,0
608,0
609,0
609,0
609,0
609,0
609,0
609,0
610,0
610,0
610,0
610,0
610,0
611,0
611,0
611,0
611,0
611,0
612,0
612,0
612,0
612,0
612,0
612,0
612,0
612,0
612,0
613,0
613,0
613,0
613,0
613,0
613,0
613,0
613,0
613,0
614,0
614,0
614,0
614,0
614,0
614,0
614,0
614,0
615,0
615,0
615,0
615,0
615,0
615,0
616,0
616,0
616,0
616,0
616,0
616,0
616,0
617,0
617,0
617,0
617,0
617,0
617,0
617,0
618,0
618,0
618,0
618,0
618,0
618,0
618,0
618,0
618,0
618,0
618,0
619,0
619,0
619,0
619,0
619,0
619,0
619,0
620,0
620,0
620,0
620,0
620,0
620,0
620,0
620,0
620,0
620,0
621,0
621,0
621,0
621,0
621,0
621,0
622,0
622,0
622,0
622,0
622,0
622,0
622,0
623,0
623,0
623,0
623,0
623,0
623,0
623,0
624,0
624,0
624,0
624,0
624,0
624,0
624,0
624,0
624,0
624,0
624,0
625,0
625,0
625,0
625,0
625,0
625,0
625,0
626,0
626,0
626,0
626,0
626,0
626,0
626,0
626,0
626,0
626,0
627,0
627,0
627,0
627,0
627,0
627,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
629,0
629,0
629,0
629,0
629,0
629,0
629,0
630,0
630,0
630,0
630,0
630,0
630,0
630,0
630,0
630,0
630,0
630,0
631,0
631,0
631,0
631,0
631,0
631,0
631,0
632,0
632,0
632,0
632,0
632,0
632,0
632,0
632,0
632,0
632,0
633,0
633,0
633,0
633,0
633,0
633,0
634,0
634,0
634,0
634,0
634,0
634,0
634,0
635,0
635,0
635,0
635,0
635,0
635,0
635,0
636,0
636,0
636,0
636,0
636,0
636,0
636,0
636,0
636,0
636,0
636,0
637,0
637,0
637,0
637,0
637,0
637,0
637,0
638,0
638,0
638,0
638,0
638,0
638,0
638,0
638,0
638,0
638,0
639,0
639,0
639,0
639,0
639,0
639,0
640,0
640,0
640,0
640,0
640,0
640,0
640,0
641,0
641,0
641,0
641,0
641,0
641,0
641,0
642,0
642,0
642,0
642,0
642,0
642,0
642,0
642,0
642,0
642,0
642,0
643,0
643,0
643,0
643,0
643,0
643,0
643,0
644,0
644,0
644,0
644,0
644,0
644,0
644,0
644,0
644,0
644,0
645,0
645,0
645,0
645,0
645,0
645,0
646,0
646,0
646,0
646,0
646,0
646,0
646,0
647,0
647,0
647,0
647,0
647,0
647,0
647,0
648,0
648,0
648,0
648,0
648,0
648,0
648,0
648,0
648,0
648,0
648,0
649,0
649,0
649,0
649,0
649,0
649,0
649,0
650,0
650,0
650,0
650,0
650,0
650,0
650,0
650,0
650,0
650,0
651,0
651,0
651,0
651,0
651,0
651,0
652,0
652,0
652,0
652,0
652,0
652,0
652,0
653,0
653,0
653,0
653,0
653,0
653,0
653,0
654,0
654,0
654,0
654,0
654,0
654,0
654,0
654,0
654,0
654,0
654,0
655,0
655,0
655,0
655,0
655,0
655,0
655,0
656,0
656,0
656,0
656,0
656,0
656,0
656,0
656,0
656,0
656,0
657,0
657,0
657,0
657,0
657,0
657,0
658,0
658,0
658,0
658,0
658,0
658,0
658,0
659,0
659,0
659,0
659,0
659,0
659,0
659,0
660,0
660,0
660,0
660,0
660,0
660,0
660,0
660,0
660,0
660,0
660,0
661,0
661,0
661,0
661,0
661,0
661,0
661,0
662,0
662,0
662,0
662,0
662,0
662,0
662,0
662,0
662,0
662,0
663,0
663,0
663,0
663,0
663,0
663,0
664,0
664,0
664,0
664,0
664,0
664,0
664,0
665,0
665,0
665,0
665,0
665,0
665,0
665,0
666,0
666,0
666,0
666,0
666,0
666,0
666,0
666,0
666,0
667,0
667,0
667,0
667,0
667,0
667,0
667,0
667,0
667,0
668,0
668,0
668,0
668,0
668,0
668,0
668,0
668,0
668,0
668,0
668,0
668,0
669,0
669,0
669,0
669,0
669,0
670,0
670,0
670,0
670,0
670,0
670,0
670,0
670,0
670,0
671,0
671,0
671,0
671,0
671,0
671,0
671,0
671,0
671,0
672,0
672,0
672,0
672,0
672,0
672,0
672,0
672,0
673,0
673,0
673,0
673,0
673,0
673,0
673,0
673,0
673,0
673,0
673,0
673,0
673,0
673,0
673,0
674,0
674,0
674,0
674,0
674,0
674,0
674,0
674,0
674,0
674,0
675,0
675,0
675,0
675,0
675,0
675,0
675,0
676,0
676,0
676,0
676,0
676,0
677,0
677,0
677,0
677,0
677,0
677,0
677,0
677,0
677,0
677,0
678,0
678,0
678,0
678,0
678,0
678,0
678,0
678,0
679,0
679,0
679,0
679,0
679,0
679,0
679,0
679,0
679,0
679,0
679,0
679,0
679,0
679,0
680,0
680,0
680,0
680,0
681,0
681,0
681,0
681,0
681,0
681,0
681,0
682,0
682,0
682,0
682,0
682,0
683,0
683,0
683,0
683,0
683,0
683,0
683,0
683,0
683,0
683,0
684,0
684,0
684,0
684,0
684,0
684,0
684,0
684,0
685,0
685,0
685,0
685,0
685,0
685,0
685,0
685,0
685,0
685,0
685,0
685,0
685,0
685,0
686,0
686,0
686,0
686,0
687,0
687,0
687,0
687,0
687,0
687,0
687,0
688,0
688,0
688,0
688,0
688,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
690,0
690,0
690,0
690,0
690,0
690,0
690,0
690,0
691,0
691,0
691,0
691,0
691,0
691,0
691,0
691,0
691,0
691,0
691,0
691,0
691,0
691,0
692,0
692,0
692,0
692,0
693,0
693,0
693,0
693,0
693,0
693,0
693,0
694,0
694,0
694,0
694,0
694,0
695,0
695,0
695,0
695,0
695,0
695,0
695,0
695,0
695,0
695,0
696,0
696,0
696,0
696,0
696,0
696,0
696,0
696,0
697,0
697,0
697,0
697,0
697,0
697,0
697,0
697,0
697,0
697,0
697,0
697,0
697,0
697,0
698,0
698,0
698,0
698,0
699,0
699,0
699,0
699,0
699,0
699,0
699,0
700,0
700,0
700,0
700,0
700,0
701,0
701,0
701,0
701,0
701,0
701,0
701,0
701,0
701,0
701,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
703,0
703,0
703,0
703,0
703,0
703,0
703,0
703,0
703,0
703,0
703,0
703,0
703,0
703,0
704,0
704,0
704,0
704,0
705,0
705,0
705,0
705,0
705,0
705,0
705,0
706,0
706,0
706,0
706,0
706,0
707,0
707,0
707,0
707,0
707,0
707,0
707,0
707,0
707,0
707,0
708,0
708,0
708,0
708,0
708,0
708,0
708,0
708,0
709,0
709,0
709,0
709,0
709,0
709,0
709,0
709,0
709,0
709,0
709,0
709,0
709,0
709,0
710,0
710,0
710,0
710,0
711,0
711,0
711,0
711,0
711,0
711,0
711,0
712,0
712,0
712,0
712,0
712,0
713,0
713,0
713,0
713,0
713,0
713,0
713,0
713,0
713,0
713,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
715,0
715,0
715,0
715,0
715,0
715,0
715,0
715,0
715,0
715,0
715,0
715,0
715,0
715,0
716,0
716,0
716,0
716,0
717,0
717,0
717,0
717,0
717,0
717,0
717,0
718,0
718,0
718,0
718,0
718,0
719,0
719,0
719,0
719,0
719,0
719,0
719,0
719,0
719,0
719,0
720,0
720,0
720,0
720,0
720,0
720,0
720,0
720,0
721,0
721,0
721,0
721,0
721,0
721,0
721,0
721,0
721,0
721,0
721,0
721,0
721,0
721,0
722,0
722,0
722,0
722,0
723,0
723,0
723,0
723,0
723,0
723,0
723,0
724,0
724,0
724,0
724,0
724,0
725,0
725,0
725,0
725,0
725,0
725,0
725,0
725,0
725,0
725,0
726,0
726,0
726,0
726,0
726,0
726,0
726,0
726,0
726,0
726,0
726,0
726,0
727,0
727,0
727,0
727,0
727,0
727,0
727,0
727,0
727,0
727,0
727,0
727,0
727,0
727,0
728,0
728,0
728,0
728,0
728,0
728,0
729,0
729,0
729,0
729,0
729,0
730,0
730,0
730,0
730,0
731,0
731,0
731,0
731,0
731,0
731,0
731,0
731,0
732,0
732,0
732,0
732,0
732,0
732,0
732,0
732,0
732,0
732,0
732,0
732,0
733,0
733,0
733,0
733,0
733,0
733,0
733,0
733,0
734,0
734,0
734,0
734,0
734,0
734,0
734,0
734,0
734,0
734,0
735,0
735,0
735,0
735,0
735,0
735,0
735,0
736,0
736,0
736,0
736,0
736,0
736,0
737,0
737,0
737,0
738,0
738,0
738,0
738,0
738,0
738,0
738,0
738,0
738,0
738,0
738,0
738,0
739,0
739,0
739,0
739,0
739,0
739,0
739,0
739,0
739,0
739,0
739,0
739,0
740,0
740,0
740,0
740,0
740,0
740,0
740,0
740,0
741,0
741,0
741,0
741,0
741,0
741,0
741,0
742,0
742,0
742,0
742,0
742,0
742,0
743,0
743,0
743,0
744,0
744,0
744,0
744,0
744,0
744,0
744,0
744,0
744,0
744,0
744,0
744,0
745,0
745,0
745,0
745,0
745,0
745,0
745,0
745,0
745,0
745,0
745,0
745,0
746,0
746,0
746,0
746,0
746,0
746,0
746,0
746,0
747,0
747,0
747,0
747,0
747,0
747,0
747,0
748,0
748,0
748,0
748,0
748,0
748,0
749,0
749,0
749,0
750,0
750,0
750,0
750,0
750,0
750,0
750,0
750,0
750,0
750,0
750,0
750,0
751,0
751,0
751,0
751,0
751,0
751,0
751,0
751,0
751,0
751,0
751,0
751,0
752,0
752,0
752,0
752,0
752,0
752,0
752,0
752,0
753,0
753,0
753,0
753,0
753,0
753,0
753,0
754,0
754,0
754,0
754,0
754,0
754,0
755,0
755,0
755,0
756,0
756,0
756,0
756,0
756,0
756,0
756,0
756,0
756,0
756,0
756,0
756,0
757,0
757,0
757,0
757,0
757,0
757,0
757,0
757,0
757,0
757,0
757,0
757,0
758,0
758,0
758,0
758,0
758,0
758,0
758,0
758,0
759,0
759,0
759,0
759,0
759,0
759,0
759,0
760,0
760,0
760,0
760,0
760,0
760,0
761,0
761,0
761,0
762,0
762,0
762,0
762,0
762,0
762,0
762,0
762,0
762,0
762,0
762,0
762,0
763,0
763,0
763,0
763,0
763,0
763,0
763,0
763,0
763,0
763,0
763,0
763,0
764,0
764,0
764,0
764,0
764,0
764,0
764,0
764,0
765,0
765,0
765,0
765,0
765,0
765,0
765,0
766,0
766,0
766,0
766,0
766,0
766,0
767,0
767,0
767,0
768,0
768,0
768,0
768,0
768,0
768,0
768,0
768,0
768,0
768,0
768,0
768,0
769,0
769,0
769,0
769,0
769,0
769,0
769,0
769,0
769,0
769,0
769,0
769,0
770,0
770,0
770,0
770,0
770,0
770,0
770,0
770,0
771,0
771,0
771,0
771,0
771,0
771,0
771,0
772,0
772,0
772,0
772,0
772,0
772,0
773,0
773,0
773,0
774,0
774,0
774,0
774,0
774,0
774,0
774,0
774,0
774,0
774,0
774,0
774,0
775,0
775,0
775,0
775,0
775,0
775,0
775,0
775,0
775,0
775,0
775,0
775,0
776,0
776,0
776,0
776,0
776,0
776,0
776,0
776,0
777,0
777,0
777,0
777,0
777,0
777,0
777,0
778,0
778,0
778,0
778,0
778,0
778,0
779,0
779,0
779,0
780,0
780,0
780,0
780,0
780,0
780,0
780,0
780,0
780,0
780,0
780,0
780,0
781,0
781,0
781,0
781,0
781,0
781,0
781,0
781,0
781,0
781,0
781,0
781,0
782,0
782,0
782,0
782,0
782,0
782,0
782,0
782,0
783,0
783,0
783,0
783,0
783,0
783,0
783,0
784,0
784,0
784,0
784,0
784,0
784,0
785,0
785,0
785,0
786,0
786,0
786,0
786,0
786,0
786,0
786,0
787,0
787,0
787,0
787,0
787,0
787,0
787,0
787,0
787,0
787,0
787,0
787,0
788,0
788,0
788,0
788,0
788,0
788,0
789,0
789,0
789,0
789,0
789,0
789,0
789,0
789,0
789,0
789,0
789,0
789,0
790,0
790,0
790,0
790,0
791,0
791,0
791,0
792,0
792,0
792,0
792,0
792,0
792,0
792,0
793,0
793,0
793,0
793,0
793,0
793,0
793,0
793,0
793,0
793,0
793,0
793,0
793,0
794,0
794,0
794,0
794,0
794,0
794,0
795,0
795,0
795,0
795,0
795,0
795,0
795,0
795,0
795,0
795,0
796,0
796,0
796,0
796,0
797,0
797,0
797,0
797,0
797,0
798,0
798,0
798,0
798,0
798,0
799,0
799,0
799,0
799,0
799,0
799,0
799,0
799,0
799,0
799,0
799,0
799,0
800,0
800,0
800,0
800,0
800,0
800,0
800,0
800,0
800,0
800,0
800,0
800,0
801,0
801,0
801,0
801,0
801,0
801,0
801,0
801,0
801,0
801,0
802,0
802,0
802,0
802,0
803,0
803,0
803,0
803,0
803,0
804,0
804,0
804,0
804,0
804,0
805,0
805,0
805,0
805,0
805,0
805,0
805,0
805,0
805,0
805,0
805,0
805,0
806,0
806,0
806,0
806,0
806,0
806,0
806,0
806,0
806,0
806,0
806,0
806,0
807,0
807,0
807,0
807,0
807,0
807,0
807,0
807,0
807,0
807,0
808,0
808,0
808,0
808,0
809,0
809,0
809,0
809,0
809,0
810,0
810,0
810,0
810,0
810,0
811,0
811,0
811,0
811,0
811,0
811,0
811,0
811,0
811,0
811,0
811,0
811,0
812,0
812,0
812,0
812,0
812,0
812,0
812,0
812,0
812,0
812,0
812,0
812,0
813,0
813,0
813,0
813,0
813,0
813,0
813,0
813,0
813,0
813,0
814,0
814,0
814,0
814,0
815,0
815,0
815,0
815,0
815,0
816,0
816,0
816,0
816,0
816,0
817,0
817,0
817,0
817,0
817,0
817,0
817,0
817,0
817,0
817,0
817,0
817,0
818,0
818,0
818,0
818,0
818,0
818,0
818,0
818,0
818,0
818,0
818,0
818,0
819,0
819,0
819,0
819,0
819,0
819,0
819,0
819,0
819,0
819,0
820,0
820,0
820,0
820,0
821,0
821,0
821,0
821,0
821,0
822,0
822,0
822,0
822,0
822,0
823,0
823,0
823,0
823,0
823,0
823,0
823,0
823,0
823,0
823,0
823,0
823,0
824,0
824,0
824,0
824,0
824,0
824,0
824,0
824,0
824,0
824,0
824,0
824,0
825,0
825,0
825,0
825,0
825,0
825,0
825,0
825,0
825,0
825,0
826,0
826,0
826,0
826,0
827,0
827,0
827,0
827,0
827,0
828,0
828,0
828,0
828,0
828,0
829,0
829,0
829,0
829,0
829,0
829,0
829,0
829,0
829,0
829,0
829,0
829,0
830,0
830,0
830,0
830,0
830,0
830,0
830,0
830,0
830,0
830,0
830,0
830,0
831,0
831,0
831,0
831,0
831,0
831,0
831,0
831,0
831,0
831,0
832,0
832,0
832,0
832,0
833,0
833,0
833,0
833,0
833,0
834,0
834,0
834,0
834,0
834,0
835,0
835,0
835,0
835,0
835,0
835,0
835,0
835,0
835,0
835,0
835,0
835,0
836,0
836,0
836,0
836,0
836,0
836,0
836,0
836,0
836,0
836,0
836,0
836,0
837,0
837,0
837,0
837,0
837,0
837,0
837,0
837,0
837,0
837,0
838,0
838,0
838,0
838,0
839,0
839,0
839,0
839,0
839,0
840,0
840,0
840,0
840,0
840,0
841,0
841,0
841,0
841,0
841,0
841,0
841,0
841,0
841,0
841,0
841,0
841,0
842,0
842,0
842,0
842,0
842,0
842,0
842,0
842,0
842,0
842,0
842,0
842,0
843,0
843,0
843,0
843,0
843,0
843,0
843,0
843,0
843,0
843,0
844,0
844,0
844,0
844,0
845,0
845,0
845,0
845,0
845,0
846,0
846,0
846,0
846,0
846,0
846,0
847,0
847,0
847,0
847,0
847,0
847,0
847,0
847,0
847,0
847,0
847,0
848,0
848,0
848,0
848,0
848,0
848,0
848,0
848,0
848,0
848,0
848,0
849,0
849,0
849,0
849,0
850,0
850,0
850,0
850,0
850,0
851,0
851,0
851,0
851,0
851,0
851,0
851,0
852,0
852,0
852,0
852,0
852,0
852,0
853,0
853,0
853,0
853,0
853,0
853,0
853,0
853,0
853,0
853,0
853,0
854,0
854,0
854,0
854,0
854,0
854,0
854,0
854,0
854,0
855,0
855,0
855,0
855,0
855,0
855,0
856,0
856,0
856,0
856,0
856,0
856,0
856,0
857,0
857,0
857,0
857,0
857,0
857,0
857,0
857,0
858,0
858,0
858,0
858,0
858,0
858,0
858,0
858,0
858,0
858,0
858,0
859,0
859,0
859,0
859,0
859,0
859,0
859,0
859,0
859,0
859,0
859,0
859,0
860,0
860,0
860,0
860,0
861,0
861,0
861,0
861,0
861,0
861,0
862,0
862,0
862,0
862,0
862,0
862,0
862,0
863,0
863,0
863,0
863,0
863,0
863,0
863,0
863,0
864,0
864,0
864,0
864,0
864,0
864,0
864,0
864,0
864,0
864,0
864,0
865,0
865,0
865,0
865,0
865,0
865,0
865,0
865,0
865,0
865,0
865,0
865,0
866,0
866,0
866,0
866,0
867,0
867,0
867,0
867,0
867,0
867,0
868,0
868,0
868,0
868,0
868,0
868,0
868,0
869,0
869,0
869,0
869,0
869,0
869,0
869,0
869,0
870,0
870,0
870,0
870,0
870,0
870,0
870,0
870,0
870,0
870,0
870,0
871,0
871,0
871,0
871,0
871,0
871,0
871,0
871,0
871,0
871,0
871,0
871,0
872,0
872,0
872,0
872,0
873,0
873,0
873,0
873,0
873,0
873,0
874,0
874,0
874,0
874,0
874,0
874,0
874,0
875,0
875,0
875,0
875,0
875,0
875,0
875,0
875,0
876,0
876,0
876,0
876,0
876,0
876,0
876,0
876,0
876,0
876,0
876,0
877,0
877,0
877,0
877,0
877,0
877,0
877,0
877,0
877,0
877,0
877,0
877,0
878,0
878,0
878,0
878,0
879,0
879,0
879,0
879,0
879,0
879,0
880,0
880,0
880,0
880,0
880,0
880,0
880,0
881,0
881,0
881,0
881,0
881,0
881,0
881,0
881,0
882,0
882,0
882,0
882,0
882,0
882,0
882,0
882,0
882,0
882,0
882,0
883,0
883,0
883,0
883,0
883,0
883,0
883,0
883,0
883,0
883,0
883,0
883,0
884,0
884,0
884,0
884,0
885,0
885,0
885,0
885,0
885,0
885,0
886,0
886,0
886,0
886,0
886,0
